,iso2,year,column,cases,sex,age
3552,NO,2008,f3544,4,f,35-44
3553,NR,2008,f3544,0,f,35-44
3554,NZ,2008,f3544,9,f,35-44
3555,OM,2008,f3544,4,f,35-44
3556,PE,2008,f3544,1112,f,35-44
3557,PF,2008,f3544,1,f,35-44
3558,PL,2005,f3544,112,f,35-44
3559,PL,2006,f3544,112,f,35-44
3560,PL,2007,f3544,120,f,35-44
3561,PL,2008,f3544,112,f,35-44
3562,PR,2008,f3544,3,f,35-44
3563,PS,2008,f3544,0,f,35-44
3564,PT,2005,f3544,66,f,35-44
3565,PT,2006,f3544,85,f,35-44
3566,PT,2007,f3544,61,f,35-44
3567,PT,2008,f3544,55,f,35-44
3568,PY,2008,f3544,60,f,35-44
3569,QA,2008,f3544,6,f,35-44
3570,RO,2005,f3544,493,f,35-44
3571,RO,2006,f3544,448,f,35-44
3572,RO,2008,f3544,518,f,35-44
3573,RS,2005,f3544,55,f,35-44
3574,RS,2006,f3544,43,f,35-44
3575,RS,2007,f3544,43,f,35-44
3576,RS,2008,f3544,33,f,35-44
3577,RU,2008,f3544,1707,f,35-44
3578,SB,2008,f3544,11,f,35-44
3579,SC,2008,f3544,0,f,35-44
3580,SD,2008,f3544,841,f,35-44
3581,SE,2005,f3544,12,f,35-44
3582,SE,2006,f3544,9,f,35-44
3583,SE,2007,f3544,8,f,35-44
3584,SE,2008,f3544,5,f,35-44
3585,SG,2008,f3544,20,f,35-44
3586,SI,2005,f3544,6,f,35-44
3587,SI,2006,f3544,4,f,35-44
3588,SI,2007,f3544,6,f,35-44
3589,SI,2008,f3544,2,f,35-44
3590,SK,2005,f3544,9,f,35-44
3591,SK,2006,f3544,7,f,35-44
3592,SK,2007,f3544,5,f,35-44
3593,SK,2008,f3544,4,f,35-44
3594,SN,2008,f3544,368,f,35-44
3595,SV,2008,f3544,55,f,35-44
3596,SZ,2008,f3544,309,f,35-44
3597,TJ,2005,f3544,151,f,35-44
3598,TJ,2008,f3544,121,f,35-44
3599,TM,2005,f3544,72,f,35-44
3600,TM,2007,f3544,81,f,35-44
3601,TO,2008,f3544,0,f,35-44
3602,TR,2005,f3544,243,f,35-44
3603,TR,2006,f3544,235,f,35-44
3604,TR,2007,f3544,246,f,35-44
3605,TR,2008,f3544,233,f,35-44
3606,TT,2008,f3544,4,f,35-44
3607,TV,2008,f3544,2,f,35-44
3608,UA,2007,f3544,1314,f,35-44
3609,UG,2008,f3544,1749,f,35-44
3610,US,2008,f3544,269,f,35-44
3611,UY,2008,f3544,26,f,35-44
3612,UZ,2007,f3544,342,f,35-44
3613,VE,2008,f3544,228,f,35-44
3614,ZA,2008,f3544,13778,f,35-44
3615,AD,2005,f4554,0,f,45-54
3616,AD,2006,f4554,1,f,45-54
3617,AD,2008,f4554,1,f,45-54
3618,AE,2008,f4554,1,f,45-54
3619,AL,2005,f4554,5,f,45-54
3620,AL,2006,f4554,7,f,45-54
3621,AL,2007,f4554,7,f,45-54
3622,AM,2005,f4554,11,f,45-54
3623,AM,2006,f4554,15,f,45-54
3624,AM,2007,f4554,7,f,45-54
3625,AM,2008,f4554,14,f,45-54
3626,AR,2008,f4554,221,f,45-54
3627,AT,2005,f4554,3,f,45-54
3628,AT,2006,f4554,5,f,45-54
3629,AZ,2005,f4554,32,f,45-54
3630,AZ,2006,f4554,44,f,45-54
3631,BA,2005,f4554,28,f,45-54
3632,BA,2006,f4554,29,f,45-54
3633,BA,2007,f4554,0,f,45-54
3634,BA,2008,f4554,11,f,45-54
3635,BB,2008,f4554,0,f,45-54
3636,BE,2005,f4554,12,f,45-54
3637,BE,2006,f4554,6,f,45-54
3638,BE,2008,f4554,8,f,45-54
3639,BG,2005,f4554,29,f,45-54
3640,BG,2008,f4554,31,f,45-54
3641,BH,2008,f4554,1,f,45-54
3642,BN,2008,f4554,7,f,45-54
3643,BR,2008,f4554,1669,f,45-54
3644,BS,2008,f4554,0,f,45-54
3645,BW,2008,f4554,135,f,45-54
3646,BZ,2008,f4554,4,f,45-54
3647,CA,2008,f4554,27,f,45-54
3648,CH,2005,f4554,3,f,45-54
3649,CH,2006,f4554,5,f,45-54
3650,CH,2007,f4554,0,f,45-54
3651,CH,2008,f4554,2,f,45-54
3652,CM,2008,f4554,568,f,45-54
3653,CY,2005,f4554,0,f,45-54
3654,CY,2006,f4554,0,f,45-54
3655,CY,2007,f4554,0,f,45-54
3656,CY,2008,f4554,0,f,45-54
3657,CZ,2005,f4554,7,f,45-54
3658,CZ,2006,f4554,10,f,45-54
3659,CZ,2007,f4554,9,f,45-54
3660,CZ,2008,f4554,5,f,45-54
3661,DE,2005,f4554,43,f,45-54
3662,DE,2006,f4554,39,f,45-54
3663,DE,2007,f4554,116,f,45-54
3664,DE,2008,f4554,41,f,45-54
3665,DK,2005,f4554,9,f,45-54
3666,DK,2006,f4554,5,f,45-54
3667,DK,2007,f4554,4,f,45-54
3668,DK,2008,f4554,8,f,45-54
3669,DM,2008,f4554,0,f,45-54
3670,DO,2008,f4554,96,f,45-54
3671,EE,2005,f4554,11,f,45-54
3672,EE,2006,f4554,9,f,45-54
3673,EE,2007,f4554,8,f,45-54
3674,EE,2008,f4554,8,f,45-54
3675,EG,2008,f4554,195,f,45-54
3676,ES,2005,f4554,63,f,45-54
3677,ES,2006,f4554,48,f,45-54
3678,ES,2007,f4554,63,f,45-54
3679,ES,2008,f4554,68,f,45-54
3680,FI,2005,f4554,0,f,45-54
3681,FI,2006,f4554,4,f,45-54
3682,FI,2007,f4554,5,f,45-54
3683,FI,2008,f4554,4,f,45-54
3684,FM,2008,f4554,1,f,45-54
3685,FR,2005,f4554,56,f,45-54
3686,FR,2006,f4554,67,f,45-54
3687,FR,2007,f4554,56,f,45-54
3688,FR,2008,f4554,50,f,45-54
3689,GB,2005,f4554,39,f,45-54
3690,GB,2006,f4554,60,f,45-54
3691,GB,2007,f4554,58,f,45-54
3692,GB,2008,f4554,27,f,45-54
3693,GE,2006,f4554,60,f,45-54
3694,GE,2007,f4554,54,f,45-54
3695,GE,2008,f4554,171,f,45-54
3696,GM,2008,f4554,43,f,45-54
3697,GR,2005,f4554,7,f,45-54
3698,GR,2006,f4554,5,f,45-54
3699,GR,2007,f4554,8,f,45-54
3700,GR,2008,f4554,4,f,45-54
3701,GT,2008,f4554,154,f,45-54
3702,GU,2008,f4554,1,f,45-54
3703,GY,2008,f4554,12,f,45-54
3704,HK,2008,f4554,45,f,45-54
3705,HN,2008,f4554,90,f,45-54
3706,HR,2005,f4554,11,f,45-54
3707,HR,2006,f4554,22,f,45-54
3708,HR,2008,f4554,15,f,45-54
3709,HT,2008,f4554,378,f,45-54
3710,HU,2005,f4554,22,f,45-54
3711,HU,2006,f4554,28,f,45-54
3712,HU,2007,f4554,17,f,45-54
3713,HU,2008,f4554,12,f,45-54
3714,ID,2008,f4554,11899,f,45-54
3715,IE,2005,f4554,3,f,45-54
3716,IE,2006,f4554,4,f,45-54
3717,IE,2007,f4554,14,f,45-54
3718,IE,2008,f4554,3,f,45-54
3719,IL,2005,f4554,6,f,45-54
3720,IL,2006,f4554,4,f,45-54
3721,IL,2007,f4554,3,f,45-54
3722,IL,2008,f4554,8,f,45-54
3723,IQ,2008,f4554,175,f,45-54
3724,IR,2008,f4554,263,f,45-54
3725,IS,2005,f4554,0,f,45-54
3726,IS,2006,f4554,0,f,45-54
3727,IS,2007,f4554,0,f,45-54
3728,IS,2008,f4554,0,f,45-54
3729,IT,2005,f4554,25,f,45-54
3730,IT,2006,f4554,48,f,45-54
3731,IT,2007,f4554,31,f,45-54
3732,IT,2008,f4554,24,f,45-54
3733,JM,2008,f4554,1,f,45-54
3734,JO,2008,f4554,4,f,45-54
3735,JP,2008,f4554,173,f,45-54
3736,KE,2008,f4554,1065,f,45-54
3737,KG,2005,f4554,70,f,45-54
3738,KI,2008,f4554,9,f,45-54
3739,KM,2008,f4554,6,f,45-54
3740,KN,2008,f4554,1,f,45-54
3741,KP,2008,f4554,2282,f,45-54
3742,KR,2008,f4554,402,f,45-54
3743,KW,2008,f4554,7,f,45-54
3744,KZ,2005,f4554,286,f,45-54
3745,KZ,2007,f4554,249,f,45-54
3746,KZ,2008,f4554,230,f,45-54
3747,LB,2008,f4554,7,f,45-54
3748,LC,2008,f4554,2,f,45-54
3749,LR,2008,f4554,298,f,45-54
3750,LS,2008,f4554,146,f,45-54
3751,LT,2005,f4554,49,f,45-54
3752,LT,2006,f4554,52,f,45-54
3753,LT,2007,f4554,50,f,45-54
3754,LT,2008,f4554,36,f,45-54
3755,LU,2005,f4554,1,f,45-54
3756,LU,2006,f4554,0,f,45-54
3757,LU,2007,f4554,0,f,45-54
3758,LU,2008,f4554,0,f,45-54
3759,LV,2005,f4554,23,f,45-54
3760,LV,2006,f4554,28,f,45-54
3761,LV,2008,f4554,21,f,45-54
3762,LY,2008,f4554,20,f,45-54
3763,MA,2008,f4554,360,f,45-54
3764,MD,2005,f4554,61,f,45-54
3765,MD,2007,f4554,58,f,45-54
3766,MD,2008,f4554,52,f,45-54
3767,ME,2005,f4554,4,f,45-54
3768,ME,2007,f4554,3,f,45-54
3769,ME,2008,f4554,10,f,45-54
3770,MG,2008,f4554,911,f,45-54
3771,MH,2008,f4554,5,f,45-54
3772,MK,2005,f4554,7,f,45-54
3773,MK,2006,f4554,6,f,45-54
3774,MK,2007,f4554,4,f,45-54
3775,MK,2008,f4554,8,f,45-54
3776,ML,2008,f4554,245,f,45-54
3777,MO,2008,f4554,6,f,45-54
3778,MP,2008,f4554,0,f,45-54
3779,MT,2005,f4554,0,f,45-54
3780,MT,2006,f4554,0,f,45-54
3781,MT,2007,f4554,0,f,45-54
3782,MT,2008,f4554,0,f,45-54
3783,MU,2008,f4554,5,f,45-54
3784,MX,2008,f4554,774,f,45-54
3785,MY,2008,f4554,878,f,45-54
3786,NC,2008,f4554,0,f,45-54
3787,NL,2005,f4554,9,f,45-54
3788,NL,2006,f4554,5,f,45-54
3789,NL,2007,f4554,6,f,45-54
3790,NL,2008,f4554,6,f,45-54
3791,NO,2005,f4554,1,f,45-54
3792,NO,2006,f4554,2,f,45-54
3793,NO,2008,f4554,0,f,45-54
3794,NR,2008,f4554,0,f,45-54
3795,NZ,2008,f4554,3,f,45-54
3796,OM,2008,f4554,4,f,45-54
3797,PE,2008,f4554,791,f,45-54
3798,PF,2008,f4554,0,f,45-54
3799,PL,2005,f4554,151,f,45-54
3800,PL,2006,f4554,118,f,45-54
3801,PL,2007,f4554,132,f,45-54
3802,PL,2008,f4554,132,f,45-54
3803,PR,2008,f4554,2,f,45-54
3804,PS,2008,f4554,1,f,45-54
3805,PT,2005,f4554,29,f,45-54
3806,PT,2006,f4554,33,f,45-54
3807,PT,2007,f4554,27,f,45-54
3808,PT,2008,f4554,38,f,45-54
3809,PY,2008,f4554,61,f,45-54
3810,QA,2008,f4554,2,f,45-54
3811,RO,2005,f4554,374,f,45-54
3812,RO,2006,f4554,334,f,45-54
3813,RO,2008,f4554,320,f,45-54
3814,RS,2005,f4554,49,f,45-54
3815,RS,2006,f4554,44,f,45-54
3816,RS,2007,f4554,43,f,45-54
3817,RS,2008,f4554,39,f,45-54
3818,RU,2008,f4554,1530,f,45-54
3819,SB,2008,f4554,13,f,45-54
3820,SC,2008,f4554,0,f,45-54
3821,SD,2008,f4554,601,f,45-54
3822,SE,2005,f4554,5,f,45-54
3823,SE,2006,f4554,1,f,45-54
3824,SE,2007,f4554,4,f,45-54
3825,SE,2008,f4554,4,f,45-54
3826,SG,2008,f4554,26,f,45-54
3827,SI,2005,f4554,5,f,45-54
3828,SI,2006,f4554,2,f,45-54
3829,SI,2007,f4554,2,f,45-54
3830,SI,2008,f4554,5,f,45-54
3831,SK,2005,f4554,5,f,45-54
3832,SK,2006,f4554,4,f,45-54
3833,SK,2007,f4554,6,f,45-54
3834,SK,2008,f4554,5,f,45-54
3835,SN,2008,f4554,230,f,45-54
3836,SV,2008,f4554,42,f,45-54
3837,SZ,2008,f4554,114,f,45-54
3838,TJ,2005,f4554,89,f,45-54
3839,TJ,2008,f4554,101,f,45-54
3840,TM,2005,f4554,46,f,45-54
3841,TM,2007,f4554,69,f,45-54
3842,TO,2008,f4554,1,f,45-54
3843,TR,2005,f4554,175,f,45-54
3844,TR,2006,f4554,155,f,45-54
3845,TR,2007,f4554,165,f,45-54
3846,TR,2008,f4554,152,f,45-54
3847,TT,2008,f4554,8,f,45-54
3848,TV,2008,f4554,1,f,45-54
3849,UA,2007,f4554,855,f,45-54
3850,UG,2008,f4554,862,f,45-54
3851,US,2008,f4554,224,f,45-54
3852,UY,2008,f4554,15,f,45-54
3853,UZ,2007,f4554,255,f,45-54
3854,VE,2008,f4554,171,f,45-54
3855,ZA,2008,f4554,7146,f,45-54
3856,AD,2005,f5564,0,f,55-64
3857,AD,2006,f5564,0,f,55-64
3858,AD,2008,f5564,0,f,55-64
3859,AE,2008,f5564,3,f,55-64
3860,AL,2005,f5564,5,f,55-64
3861,AL,2006,f5564,7,f,55-64
3862,AL,2007,f5564,11,f,55-64
3863,AM,2005,f5564,4,f,55-64
3864,AM,2006,f5564,7,f,55-64
3865,AM,2007,f5564,7,f,55-64
3866,AM,2008,f5564,10,f,55-64
3867,AR,2008,f5564,157,f,55-64
3868,AT,2005,f5564,5,f,55-64
3869,AT,2006,f5564,3,f,55-64
3870,AZ,2005,f5564,24,f,55-64
3871,AZ,2006,f5564,15,f,55-64
3872,BA,2005,f5564,28,f,55-64
3873,BA,2006,f5564,20,f,55-64
3874,BA,2007,f5564,0,f,55-64
3875,BA,2008,f5564,6,f,55-64
3876,BB,2008,f5564,0,f,55-64
3877,BE,2005,f5564,4,f,55-64
3878,BE,2006,f5564,7,f,55-64
3879,BE,2008,f5564,3,f,55-64
3880,BG,2005,f5564,37,f,55-64
3881,BG,2008,f5564,23,f,55-64
3882,BH,2008,f5564,0,f,55-64
3883,BN,2008,f5564,7,f,55-64
3884,BR,2008,f5564,964,f,55-64
3885,BS,2008,f5564,0,f,55-64
3886,BW,2008,f5564,51,f,55-64
3887,BZ,2008,f5564,3,f,55-64
3888,CA,2008,f5564,20,f,55-64
3889,CH,2005,f5564,2,f,55-64
3890,CH,2006,f5564,1,f,55-64
3891,CH,2007,f5564,3,f,55-64
3892,CH,2008,f5564,1,f,55-64
3893,CM,2008,f5564,234,f,55-64
3894,CY,2005,f5564,0,f,55-64
3895,CY,2006,f5564,0,f,55-64
3896,CY,2007,f5564,0,f,55-64
3897,CY,2008,f5564,0,f,55-64
3898,CZ,2005,f5564,5,f,55-64
3899,CZ,2006,f5564,6,f,55-64
3900,CZ,2007,f5564,5,f,55-64
3901,CZ,2008,f5564,10,f,55-64
3902,DE,2005,f5564,37,f,55-64
3903,DE,2006,f5564,24,f,55-64
3904,DE,2007,f5564,46,f,55-64
3905,DE,2008,f5564,33,f,55-64
3906,DK,2005,f5564,3,f,55-64
3907,DK,2006,f5564,5,f,55-64
3908,DK,2007,f5564,5,f,55-64
3909,DK,2008,f5564,4,f,55-64
3910,DM,2008,f5564,0,f,55-64
3911,DO,2008,f5564,55,f,55-64
3912,EE,2005,f5564,6,f,55-64
3913,EE,2006,f5564,4,f,55-64
3914,EE,2007,f5564,7,f,55-64
3915,EE,2008,f5564,4,f,55-64
3916,EG,2008,f5564,169,f,55-64
3917,ES,2005,f5564,24,f,55-64
3918,ES,2006,f5564,19,f,55-64
3919,ES,2007,f5564,23,f,55-64
3920,ES,2008,f5564,16,f,55-64
3921,FI,2005,f5564,6,f,55-64
3922,FI,2006,f5564,1,f,55-64
3923,FI,2007,f5564,0,f,55-64
3924,FI,2008,f5564,2,f,55-64
3925,FM,2008,f5564,0,f,55-64
3926,FR,2005,f5564,38,f,55-64
3927,FR,2006,f5564,44,f,55-64
3928,FR,2007,f5564,61,f,55-64
3929,FR,2008,f5564,38,f,55-64
3930,GB,2005,f5564,28,f,55-64
3931,GB,2006,f5564,42,f,55-64
3932,GB,2007,f5564,45,f,55-64
3933,GB,2008,f5564,28,f,55-64
3934,GE,2006,f5564,26,f,55-64
3935,GE,2007,f5564,17,f,55-64
3936,GE,2008,f5564,109,f,55-64
3937,GM,2008,f5564,45,f,55-64
3938,GR,2005,f5564,2,f,55-64
3939,GR,2006,f5564,6,f,55-64
3940,GR,2007,f5564,3,f,55-64
3941,GR,2008,f5564,3,f,55-64
3942,GT,2008,f5564,100,f,55-64
3943,GU,2008,f5564,1,f,55-64
3944,GY,2008,f5564,3,f,55-64
3945,HK,2008,f5564,40,f,55-64
3946,HN,2008,f5564,82,f,55-64
3947,HR,2005,f5564,6,f,55-64
3948,HR,2006,f5564,7,f,55-64
3949,HR,2008,f5564,12,f,55-64
3950,HT,2008,f5564,179,f,55-64
3951,HU,2005,f5564,15,f,55-64
3952,HU,2006,f5564,11,f,55-64
3953,HU,2007,f5564,6,f,55-64
3954,HU,2008,f5564,5,f,55-64
3955,ID,2008,f5564,8485,f,55-64
3956,IE,2005,f5564,0,f,55-64
3957,IE,2006,f5564,3,f,55-64
3958,IE,2007,f5564,2,f,55-64
3959,IE,2008,f5564,3,f,55-64
3960,IL,2005,f5564,1,f,55-64
3961,IL,2006,f5564,2,f,55-64
3962,IL,2007,f5564,6,f,55-64
3963,IL,2008,f5564,4,f,55-64
3964,IQ,2008,f5564,161,f,55-64
3965,IR,2008,f5564,367,f,55-64
3966,IS,2005,f5564,0,f,55-64
3967,IS,2006,f5564,0,f,55-64
3968,IS,2007,f5564,0,f,55-64
3969,IS,2008,f5564,0,f,55-64
3970,IT,2005,f5564,19,f,55-64
3971,IT,2006,f5564,16,f,55-64
3972,IT,2007,f5564,19,f,55-64
3973,IT,2008,f5564,21,f,55-64
3974,JM,2008,f5564,1,f,55-64
3975,JO,2008,f5564,7,f,55-64
3976,JP,2008,f5564,253,f,55-64
3977,KE,2008,f5564,481,f,55-64
3978,KG,2005,f5564,33,f,55-64
3979,KI,2008,f5564,3,f,55-64
3980,KM,2008,f5564,2,f,55-64
3981,KN,2008,f5564,0,f,55-64
3982,KP,2008,f5564,1177,f,55-64
3983,KR,2008,f5564,360,f,55-64
3984,KW,2008,f5564,5,f,55-64
3985,KZ,2005,f5564,121,f,55-64
3986,KZ,2007,f5564,124,f,55-64
3987,KZ,2008,f5564,137,f,55-64
3988,LB,2008,f5564,3,f,55-64
3989,LC,2008,f5564,1,f,55-64
3990,LR,2008,f5564,170,f,55-64
3991,LS,2008,f5564,76,f,55-64
3992,LT,2005,f5564,23,f,55-64
3993,LT,2006,f5564,38,f,55-64
3994,LT,2007,f5564,22,f,55-64
3995,LT,2008,f5564,18,f,55-64
3996,LU,2005,f5564,1,f,55-64
3997,LU,2006,f5564,1,f,55-64
3998,LU,2007,f5564,0,f,55-64
3999,LU,2008,f5564,0,f,55-64
4000,LV,2005,f5564,18,f,55-64
4001,LV,2006,f5564,9,f,55-64
4002,LV,2008,f5564,9,f,55-64
4003,LY,2008,f5564,9,f,55-64
4004,MA,2008,f5564,290,f,55-64
4005,MD,2005,f5564,23,f,55-64
4006,MD,2007,f5564,25,f,55-64
4007,MD,2008,f5564,22,f,55-64
4008,ME,2005,f5564,0,f,55-64
4009,ME,2007,f5564,3,f,55-64
4010,ME,2008,f5564,4,f,55-64
4011,MG,2008,f5564,383,f,55-64
4012,MH,2008,f5564,1,f,55-64
4013,MK,2005,f5564,5,f,55-64
4014,MK,2006,f5564,7,f,55-64
4015,MK,2007,f5564,4,f,55-64
4016,MK,2008,f5564,7,f,55-64
4017,ML,2008,f5564,172,f,55-64
4018,MO,2008,f5564,6,f,55-64
4019,MP,2008,f5564,1,f,55-64
4020,MT,2005,f5564,0,f,55-64
4021,MT,2006,f5564,0,f,55-64
4022,MT,2007,f5564,0,f,55-64
4023,MT,2008,f5564,0,f,55-64
4024,MU,2008,f5564,2,f,55-64
4025,MX,2008,f5564,699,f,55-64
4026,MY,2008,f5564,648,f,55-64
4027,NC,2008,f5564,0,f,55-64
4028,NL,2005,f5564,1,f,55-64
4029,NL,2006,f5564,3,f,55-64
4030,NL,2007,f5564,5,f,55-64
4031,NL,2008,f5564,6,f,55-64
4032,NO,2005,f5564,0,f,55-64
4033,NO,2006,f5564,1,f,55-64
4034,NO,2008,f5564,1,f,55-64
4035,NR,2008,f5564,0,f,55-64
4036,NZ,2008,f5564,3,f,55-64
4037,OM,2008,f5564,5,f,55-64
4038,PE,2008,f5564,373,f,55-64
4039,PF,2008,f5564,1,f,55-64
4040,PL,2005,f5564,63,f,55-64
4041,PL,2006,f5564,72,f,55-64
4042,PL,2007,f5564,79,f,55-64
4043,PL,2008,f5564,77,f,55-64
4044,PR,2008,f5564,3,f,55-64
4045,PS,2008,f5564,2,f,55-64
4046,PT,2005,f5564,11,f,55-64
4047,PT,2006,f5564,22,f,55-64
4048,PT,2007,f5564,12,f,55-64
4049,PT,2008,f5564,15,f,55-64
4050,PY,2008,f5564,42,f,55-64
4051,QA,2008,f5564,0,f,55-64
4052,RO,2005,f5564,219,f,55-64
4053,RO,2006,f5564,224,f,55-64
4054,RO,2008,f5564,225,f,55-64
4055,RS,2005,f5564,22,f,55-64
4056,RS,2006,f5564,44,f,55-64
4057,RS,2007,f5564,26,f,55-64
4058,RS,2008,f5564,26,f,55-64
4059,RU,2008,f5564,687,f,55-64
4060,SB,2008,f5564,3,f,55-64
4061,SC,2008,f5564,0,f,55-64
4062,SD,2008,f5564,344,f,55-64
4063,SE,2005,f5564,3,f,55-64
4064,SE,2006,f5564,2,f,55-64
4065,SE,2007,f5564,1,f,55-64
4066,SE,2008,f5564,1,f,55-64
4067,SG,2008,f5564,17,f,55-64
4068,SI,2005,f5564,4,f,55-64
4069,SI,2006,f5564,4,f,55-64
4070,SI,2007,f5564,3,f,55-64
4071,SI,2008,f5564,2,f,55-64
4072,SK,2005,f5564,6,f,55-64
4073,SK,2006,f5564,3,f,55-64
4074,SK,2007,f5564,3,f,55-64
4075,SK,2008,f5564,1,f,55-64
4076,SN,2008,f5564,148,f,55-64
4077,SV,2008,f5564,40,f,55-64
4078,SZ,2008,f5564,57,f,55-64
4079,TJ,2005,f5564,43,f,55-64
4080,TJ,2008,f5564,40,f,55-64
4081,TM,2005,f5564,27,f,55-64
4082,TM,2007,f5564,36,f,55-64
4083,TO,2008,f5564,2,f,55-64
4084,TR,2005,f5564,166,f,55-64
4085,TR,2006,f5564,149,f,55-64
4086,TR,2007,f5564,128,f,55-64
4087,TR,2008,f5564,139,f,55-64
4088,TT,2008,f5564,4,f,55-64
4089,TV,2008,f5564,0,f,55-64
4090,UA,2007,f5564,438,f,55-64
4091,UG,2008,f5564,314,f,55-64
4092,US,2008,f5564,172,f,55-64
4093,UY,2008,f5564,13,f,55-64
4094,UZ,2007,f5564,235,f,55-64
4095,VE,2008,f5564,146,f,55-64
4096,ZA,2008,f5564,3234,f,55-64
4097,AD,2005,f65,0,f,65+
4098,AD,2006,f65,0,f,65+
4099,AD,2008,f65,0,f,65+
4100,AE,2008,f65,3,f,65+
4101,AL,2005,f65,18,f,65+
4102,AL,2006,f65,13,f,65+
4103,AL,2007,f65,9,f,65+
4104,AM,2005,f65,7,f,65+
4105,AM,2006,f65,4,f,65+
4106,AM,2007,f65,7,f,65+
4107,AM,2008,f65,11,f,65+
4108,AR,2008,f65,204,f,65+
4109,AT,2005,f65,10,f,65+
4110,AT,2006,f65,15,f,65+
4111,AZ,2005,f65,24,f,65+
4112,AZ,2006,f65,8,f,65+
4113,BA,2005,f65,130,f,65+
4114,BA,2006,f65,88,f,65+
4115,BA,2007,f65,0,f,65+
4116,BA,2008,f65,112,f,65+
4117,BB,2008,f65,0,f,65+
4118,BE,2005,f65,23,f,65+
4119,BE,2006,f65,22,f,65+
4120,BE,2008,f65,12,f,65+
4121,BG,2005,f65,70,f,65+
4122,BG,2008,f65,44,f,65+
4123,BH,2008,f65,0,f,65+
4124,BN,2008,f65,10,f,65+
4125,BR,2008,f65,879,f,65+
4126,BS,2008,f65,0,f,65+
4127,BW,2008,f65,30,f,65+
4128,BZ,2008,f65,8,f,65+
4129,CA,2008,f65,45,f,65+
4130,CH,2005,f65,4,f,65+
4131,CH,2006,f65,2,f,65+
4132,CH,2007,f65,7,f,65+
4133,CH,2008,f65,1,f,65+
4134,CM,2008,f65,148,f,65+
4135,CY,2005,f65,0,f,65+
4136,CY,2006,f65,0,f,65+
4137,CY,2007,f65,0,f,65+
4138,CY,2008,f65,0,f,65+
4139,CZ,2005,f65,28,f,65+
4140,CZ,2006,f65,30,f,65+
4141,CZ,2007,f65,28,f,65+
4142,CZ,2008,f65,23,f,65+
4143,DE,2005,f65,103,f,65+
4144,DE,2006,f65,102,f,65+
4145,DE,2007,f65,178,f,65+
4146,DE,2008,f65,71,f,65+
4147,DK,2005,f65,5,f,65+
4148,DK,2006,f65,4,f,65+
4149,DK,2007,f65,8,f,65+
4150,DK,2008,f65,1,f,65+
4151,DM,2008,f65,0,f,65+
4152,DO,2008,f65,52,f,65+
4153,EE,2005,f65,8,f,65+
4154,EE,2006,f65,6,f,65+
4155,EE,2007,f65,6,f,65+
4156,EE,2008,f65,15,f,65+
4157,EG,2008,f65,113,f,65+
4158,ES,2005,f65,108,f,65+
4159,ES,2006,f65,77,f,65+
4160,ES,2007,f65,93,f,65+
4161,ES,2008,f65,73,f,65+
4162,FI,2005,f65,20,f,65+
4163,FI,2006,f65,19,f,65+
4164,FI,2007,f65,13,f,65+
4165,FI,2008,f65,14,f,65+
4166,FM,2008,f65,0,f,65+
4167,FR,2005,f65,180,f,65+
4168,FR,2006,f65,170,f,65+
4169,FR,2007,f65,188,f,65+
4170,FR,2008,f65,101,f,65+
4171,GB,2005,f65,83,f,65+
4172,GB,2006,f65,97,f,65+
4173,GB,2007,f65,138,f,65+
4174,GB,2008,f65,62,f,65+
4175,GE,2006,f65,34,f,65+
4176,GE,2007,f65,46,f,65+
4177,GE,2008,f65,160,f,65+
4178,GM,2008,f65,8,f,65+
4179,GR,2005,f65,17,f,65+
4180,GR,2006,f65,24,f,65+
4181,GR,2007,f65,24,f,65+
4182,GR,2008,f65,7,f,65+
4183,GT,2008,f65,101,f,65+
4184,GU,2008,f65,3,f,65+
4185,GY,2008,f65,7,f,65+
4186,HK,2008,f65,131,f,65+
4187,HN,2008,f65,116,f,65+
4188,HR,2005,f65,56,f,65+
4189,HR,2006,f65,59,f,65+
4190,HR,2008,f65,44,f,65+
4191,HT,2008,f65,139,f,65+
4192,HU,2005,f65,33,f,65+
4193,HU,2006,f65,29,f,65+
4194,HU,2007,f65,29,f,65+
4195,HU,2008,f65,25,f,65+
4196,ID,2008,f65,3143,f,65+
4197,IE,2005,f65,8,f,65+
4198,IE,2006,f65,3,f,65+
4199,IE,2007,f65,4,f,65+
4200,IE,2008,f65,2,f,65+
4201,IL,2005,f65,9,f,65+
4202,IL,2006,f65,7,f,65+
4203,IL,2007,f65,14,f,65+
4204,IL,2008,f65,19,f,65+
4205,IQ,2008,f65,125,f,65+
4206,IR,2008,f65,879,f,65+
4207,IS,2005,f65,0,f,65+
4208,IS,2006,f65,1,f,65+
4209,IS,2007,f65,2,f,65+
4210,IS,2008,f65,0,f,65+
4211,IT,2005,f65,70,f,65+
4212,IT,2006,f65,88,f,65+
4213,IT,2007,f65,76,f,65+
4214,IT,2008,f65,56,f,65+
4215,JM,2008,f65,6,f,65+
4216,JO,2008,f65,3,f,65+
4217,JP,2008,f65,1872,f,65+
4218,KE,2008,f65,296,f,65+
4219,KG,2005,f65,98,f,65+
4220,KI,2008,f65,4,f,65+
4221,KM,2008,f65,2,f,65+
4222,KN,2008,f65,0,f,65+
4223,KP,2008,f65,604,f,65+
4224,KR,2008,f65,1889,f,65+
4225,KW,2008,f65,6,f,65+
4226,KZ,2005,f65,187,f,65+
